codice_circe;nword;cluster_id;label_finale
71124;2;71124_2_2;cartografica galeotti
71124;2;71124_2_3;rilievi topografici
71124;3;71124_3_1;rilievi topografici speciali
71124;3;71124_3_2;cartografica galeotti spa
71124;3;71124_3_3;rilievi topografici archeologici
71124;4;71124_4_1;rilievi topografici del territorio
71124;4;71124_4_2;rilievi topografici e catastali
71124;4;71124_4_3;rilievi topografici e idrografici
71124;4;71124_4_4;esecuzione di rilievi topografici
71124;4;71124_4_5;rilievi idrografici e topografici
71124;6;71124_6_1;servizi rilievi topografico e pratiche catastali
71125;1;71125_1_1;geologiche
71125;2;71125_2_1;indaginio geologiche
71125;2;71125_2_2;prospezioni geologiche
71125;2;71125_2_3;ricerca geofisica
71125;2;71125_2_4;prospezione geofisica
71125;2;71125_2_5;consulenze geologiche
71125;3;71125_3_1;indagini geofisiche geologiche
71125;4;71125_4_1;indagini geologiche e consulenza
71125;4;71125_4_2;indagini geofisiche e geologiche
71125;4;71125_4_3;esecuzioni di indagini geologiche
71125;4;71125_4_4;relazioni studi geologici idrologici
71125;4;71125_4_5;indagini geologiche e minerarie
71125;4;71125_4_6;geologia e indagini geologiche
71201;2;71201_2_1;collaudi tecnici
71201;2;71201_2_2;tecnico analisi
71201;2;71201_2_3;analisi tecniche
71201;2;71201_2_4;collaudo prodotti
71201;2;71201_2_5;polizia scientifica
71201;3;71201_3_1;tecnico analisi comportamentale
71201;3;71201_3_2;analisi chimiche alimentari
71201;3;71201_3_3;collaudi analisi tecniche
71201;3;71201_3_4;collaudo tecnico amministrativo
71201;3;71201_3_5;tecnico analisi postura
71201;3;71201_3_6;verifica impianti termici
71201;3;71201_3_7;assistenza tecnica collaudi
71201;3;71201_3_8;prodotti per collaudi
71201;3;71201_3_9;laboratori polizia scientifica
71201;4;71201_4_1;analisi chimico fisiche ambientali
71201;4;71201_4_2;collaudi ed analisi tecniche
71201;4;71201_4_3;analisi tecniche e microbiotiche
71201;4;71201_4_4;verifica impianti di terra
71201;4;71201_4_5;verifica messa a terra
71201;4;71201_4_6;analisi materiali da costruzione
71201;4;71201_4_7;collaudo analisi tecniche diprodotti
71201;5;71201_5_1;laboratori chimici della polizia scientifica
71201;5;71201_5_2;collaudi analisi tecniche di prodotti
71201;5;71201_5_3;analisi dei materiali da costruzione
71201;5;71201_5_4;analisi e misurazione indicatori ambientali
71201;5;71201_5_5;verifica messa a terra dpr
71201;5;71201_5_6;verifica impianti messa a terra
71201;5;71201_5_7;analisi microbiologiche alimentari e ambientali
71201;5;71201_5_8;altri collaudi e analisi tecniche
71201;5;71201_5_9;analisi chimiche ambientali e biologiche
71201;6;71201_6_1;verifica impianti messa a terra dpr
71201;6;71201_6_2;collaudi ed anilisi tecniche di prodotti
71201;6;71201_6_3;analisi e misurazione di indicatori ambientali
71201;7;71201_7_1;analisi tecniche e microbiotiche in campo ambientale
71202;1;71202_1_1;certificati
71202;2;71202_2_1;certificazione processi
71202;2;71202_2_2;certificazione prodotto
71202;2;71202_2_3;certificato energetico
71202;2;71202_2_4;certificato di
71202;3;71202_3_1;certificazione di prodotti
71202;3;71202_3_2;controllo qualiti prodotti
71202;3;71202_3_3;revisioni tecniche autoveicoli
71202;3;71202_3_4;verifica del materiale
71202;3;71202_3_5;ispettore revisione autoveicoli
71202;3;71202_3_6;revisione periodica autoveicoli
71202;4;71202_4_1;processi aziendali e certificazioni
71202;4;71202_4_2;controllo qualite certificazione prodotti
71202;4;71202_4_3;ispettore centri revisione autoveicoli
71202;5;71202_5_1;controllo di qualit certificazione prodotti
71202;6;71202_6_1;controllo di qualit certificazione di prodotti
71202;7;71202_7_1;controllo di qualita e certificazione di prodotti
71202;8;71202_8_1;controllo qualit e certificazione prodotti processi e sistemi
71202;8;71202_8_2;altre attiviti controllo di qualit certificazione di prodotti
72110;2;72110_2_1;ricercatore biotecnologie
72110;3;72110_3_1;ricerca campo biotecnologie
72110;3;72110_3_2;ricerca sperimentale biotecnologie
72110;4;72110_4_1;ricerca e sviluppo biotecnologie
72110;5;72110_5_1;ricerca e sviluppo sperimentale biotecnologie
72110;5;72110_5_2;ricerca nel campo della biotecnologia
72110;6;72110_6_1;ricerca e sviluppo sperimentale in biotecnologia
72110;6;72110_6_2;sviluppo sperimentale nel campo delle biotecnologie
72110;7;72110_7_1;ricerca e sviluppo nel campo della biotecnologia
72110;8;72110_8_1;ricerca e sviluppo sperimentale nel settore della biotecnologia
72190;2;72190_2_1;ricerca ingegneria
72190;2;72190_2_2;ricerca biologica
72190;2;72190_2_3;ingegneria ricerca
72190;3;72190_3_1;sviluppo sperimentale ingegneria
72190;3;72190_3_2;ricerca scienza naturali
72190;3;72190_3_3;ricerca sviluppo ingegneria
72190;3;72190_3_4;ricerca in ingegneria
72190;3;72190_3_5;ricerche mediche scientifiche
72190;4;72190_4_1;ricerca e sviluppo ingegneria
72190;4;72190_4_2;ricerche nel campo geologia
72190;4;72190_4_3;sviluppo nel campo geologia
72190;4;72190_4_4;ricerca medica e scientifica
72190;4;72190_4_5;ricerca chimica e agraria
72190;4;72190_4_6;servizio di ricerca biologica
72190;5;72190_5_1;ricerche nel campo della geologia
72190;5;72190_5_2;ricerca e sviluppo capo geologia
72190;5;72190_5_3;ricerca sviluppo sperimentale campo geologia
72190;5;72190_5_4;ricerca sviluppo sperimentale scienze naturali
72190;6;72190_6_1;ricerca e sviluppo ca po geologia
72190;6;72190_6_2;attivita di sviluppo nel campo geologia
72190;6;72190_6_3;ricerca e sviluppo sperimentale scienze naturali
72190;7;72190_7_1;ricerca e sviluppo sperimentale nelle scienze naturali
72190;7;72190_7_2;ricerca e sviluppo scienze naturali e ingegneria
72190;7;72190_7_3;ricerca e sviluppo nel campo della geologia
72190;7;72190_7_4;ricerca nel campo delle altre scienze naturali
72190;8;72190_8_1;ricerca e sviluppo sperimentale nel campo medico farmaceutico
72190;8;72190_8_2;ricerca nel campo ingegneria e delle scienze naturali
72190;8;72190_8_3;ricerca e sviluppo nelle scienze naturali ed ingegneria
72200;2;72200_2_1;ricerche economiche
72200;2;72200_2_2;ricercatrice archeologa
72200;2;72200_2_3;ricercatore psicologia
72200;2;72200_2_4;psicologia ricerca
72200;3;72200_3_1;ricercatrice scienze sociali
72200;3;72200_3_2;ricerca in psicologia
72200;3;72200_3_3;ricerca scientifica archeologia
72200;3;72200_3_4;ricerca economia sanitaria
72200;4;72200_4_1;ricerca in campo umanistico
72200;4;72200_4_2;ricerca e sviluppo sociologia
72200;4;72200_4_3;studi e ricerche economiche
72200;4;72200_4_4;ricerca sociale e sociologia
72200;4;72200_4_5;ricerc sviluppo scienze sociali
72200;4;72200_4_6;ricerca e consulenza economia
72200;4;72200_4_7;ricerca sviluppo scienze umanistiche
72200;4;72200_4_8;ricerca economia della cultura
72200;4;72200_4_9;ricerca nel campo economia
72200;5;72200_5_1;ricerca e sviluppo scienze sociali
72200;8;72200_8_1;ricerca e sviluppo sperimentale nel campo delka psicologia
72200;8;72200_8_2;ricerca e sviluppo nel campo delle scienze umanistiche
72200;8;72200_8_3;ricerca e sviluppo sperimentale scienze sociali e umanistiche
73110;1;73110_1_1;vetrine
73110;2;73110_2_1;vendita merchandising
73110;2;73110_2_2;consulenze pubblicitarie
73110;2;73110_2_3;organizzazione pubblicitaria
73110;2;73110_2_4;allestimentro vetrine
73110;2;73110_2_5;vetrine allestimento
73110;2;73110_2_6;pannelli pubblicitari
73110;2;73110_2_7;merchandising commerciale
73110;2;73110_2_8;produzione vetrine
73110;2;73110_2_9;allestotore vetrine
73110;2;73110_2_10;commercio merchandising
73110;2;73110_2_11;consulenza pubblicitaria
73110;2;73110_2_12;distribuzione pubblicitari
73110;2;73110_2_13;promozione prodotti
73110;2;73110_2_14;promozione audiovisivo
73110;2;73110_2_15;creazione cartelloni
73110;2;73110_2_16;messaggi pubblicitari
73110;2;73110_2_17;decorazione vetrine
73110;2;73110_2_18;commercio vetrine
73110;3;73110_3_1;consulenza gestione pubblicitaria
73110;3;73110_3_2;creazione cartelloni pubblicitari
73110;3;73110_3_3;promozione dei prodotti
73110;3;73110_3_4;consulenza marketing pubblicita
73110;3;73110_3_5;allestimenti eventi pubblicitari
73110;3;73110_3_6;installazione pannelli pubblicitarie
73110;3;73110_3_7;attivitelle agenzie pubblicitarie
73110;3;73110_3_8;ideazione servizi pubblicitari
73110;3;73110_3_9;aiuto vendita merchandising
73110;3;73110_3_10;servizi consulenza pubblicitaria
73110;3;73110_3_11;produzione di vetrine
73110;3;73110_3_12;distribuzione materiale pubblicitario
73110;3;73110_3_13;distribuzione materiale propagandistico
73110;3;73110_3_14;promozione settore audiovisivo
73110;3;73110_3_15;allestimento vetrine negozi
73110;3;73110_3_16;consulenza pubblicit marketing
73110;3;73110_3_17;decorazione vetrine negozi
73110;3;73110_3_18;manuale allestitore vetrine
73110;3;73110_3_19;vendita pannelli pubblicitari
73110;4;73110_4_1;servizi di promozione prodotti
73110;4;73110_4_2;promozione di prodotti mutualistici
73110;4;73110_4_3;consulenza e marketing pubblicitario
73110;4;73110_4_4;creazione campagne pubblicitarie internet
73110;4;73110_4_5;attivita di visual merchandising
73110;4;73110_4_6;decorazione auto e vetrine
73110;4;73110_4_7;servizi pubblicitari con autoveicoli
73110;4;73110_4_8;servizi di consulenza pubblicitaria
73110;4;73110_4_9;organizzazione eventicampagne pubblicitarie etc
73110;4;73110_4_10;ideazione di capmagne pubblicitarie
73110;4;73110_4_11;promozione prodotti di terzi
73110;4;73110_4_12;consulenza nel settore pubblicitario
73110;4;73110_4_13;distribuzione di materiale pubblicitario
73110;4;73110_4_14;consulenza marketing e pubblicitario
73110;4;73110_4_15;consulenza pubblicitaria e marketing
73110;4;73110_4_16;installazione pannelli pubblicitari dal
73110;4;73110_4_17;pubblicita consulenza e servizi
73110;4;73110_4_18;realizzazione di annunci pubblicitari
73110;4;73110_4_19;comunicazione visiva e pubblicitaria
73110;4;73110_4_20;promozione di un prodotto
73110;5;73110_5_1;promozione di prodotti per lagricoltura
73110;5;73110_5_2;consulenza pubblicitaria e di markeying
73110;5;73110_5_3;servizi di consulenza per pubblicita
73110;5;73110_5_4;costruzione e installazione pannelli pubblicitari
73110;5;73110_5_5;servizi pubblicitari e di comunicazione
73110;5;73110_5_6;distribuzione corridpondenza e materiale propagandistico
73110;5;73110_5_7;servizi di promozione di prodotti
73110;5;73110_5_8;consulenza imprenditoriale pubblicita e marketing
73110;5;73110_5_9;ideazione e gestione campagne pubblicitarie
73110;6;73110_6_1;ideazione e comunicazione pubblicitaria e promozionale
73110;6;73110_6_2;servizi di consulenza nel settore pubblicitario
73110;6;73110_6_3;attivita di pubblicita distribuzione materiale pubblicitario
73110;6;73110_6_4;ideazione e conduzione di campagne pubblicitarie
73110;6;73110_6_5;servizi di marketing e consulenza pubblicitaria
73110;7;73110_7_1;ideazione creazione ed elaborazione di messaggi pubblicitari
73110;7;73110_7_2;promozioni e campagne pubblicitarie campagne di comunicazione
73110;7;73110_7_3;conduzione campagne marketing e altri servizi pubblicitari
73110;7;73110_7_4;allestimento vetrine punti vendita negozi di abbigliamento
73110;7;73110_7_5;raccolta e distribuzione corridpondenza e materiale propagandistico
73110;7;73110_7_6;allestimento vetrine stands e scenografie in genere
73110;8;73110_8_1;marketing e consulenze pubblicitarie prestazioni di servizi pubblicitari
73110;8;73110_8_2;servizi di consulenza volti allideazione di campagne pubblicitarie
73110;8;73110_8_3;conduzione di campagne pubblicitarie e altri servizi pubblicitarie
73110;8;73110_8_4;consulenza in materia di pubblicit marketing alle imprese
73110;8;73110_8_5;ideazione creazione realizzazione e gestione di campagne pubblicitarie
73110;8;73110_8_6;conduzione di campagne di marketing e altri serviz
73120;2;73120_2_1;intermediari pubblicitari
73120;2;73120_2_2;concessionarie pubblicitarie
73120;3;73120_3_1;venditore spazi pubblicitari
73120;3;73120_3_2;compravendita spazi pubblicitari
73120;3;73120_3_3;intermediari spazi pubblicitari
73120;3;73120_3_4;intermediari servizi pubblicitari
73120;3;73120_3_5;concessionaria spazi pubblicitari
73120;3;73120_3_6;attivitelle concessionarie pubblicitarie
73120;3;73120_3_7;spazi pubblicitari vendita
73120;4;73120_4_1;concessione di spazi pubblicitari
73120;4;73120_4_2;procacciatore daffari spazi pubblicitari
73120;4;73120_4_3;vendita spazi pubblicitari proprietari
73120;4;73120_4_4;azienda vendita spazi pubblicitari
73120;4;73120_4_5;attivita delle concessionarie pubblicitarie
73120;4;73120_4_6;agente commercio concessionarie pubblicitarie
73120;4;73120_4_7;agenzia pubblicitarie delle concessioni
73120;5;73120_5_1;vendita spazi pubblicitari su appinternet
73120;5;73120_5_2;agente di commercio concessioni pubblicitarie
73120;5;73120_5_3;vendita spazi pubblicitari propri dal
73120;5;73120_5_4;attivitoncessionarie e intermediari servizi pubblicitari
73120;5;73120_5_5;gestione e consulenza spazi pubblicitari
73120;6;73120_6_1;vendita di spazi pubblicitari su web
73120;6;73120_6_2;agenzie di concessione degli spazi pubblicitari
73120;6;73120_6_3;agente di commercio vendita spazi pubblicitari
73120;7;73120_7_1;agente per la vendita di spazi pubblicitari
73200;2;73200_2_1;mercato online
73200;3;73200_3_1;consulenza mercato prodotti
73200;3;73200_3_2;servizio ricerca mercato
73200;4;73200_4_1;indagini riguardanti il mercato
73200;4;73200_4_2;ricerca e sviluppo mercato
73200;4;73200_4_3;ricerca mercato prodotti abbigliamento
73200;4;73200_4_4;servizi ricerche di mercato
73200;4;73200_4_5;rilevatrice indagini di mercato
73200;4;73200_4_6;ricerche di mercato telefoniche
73200;5;73200_5_1;servizio di ricerca di mercato
73200;5;73200_5_2;ricerche e indagini di mercato
73200;5;73200_5_3;ricerche di mercato nelle imprese
73200;5;73200_5_4;ricerca e sviluppo di mercato
73200;5;73200_5_5;servizi di indagini di mercato
73200;6;73200_6_1;servizi di ricerche di mercato marketing
73200;6;73200_6_2;ricerche di mercato e servizi marketing
73200;6;73200_6_3;m pubblicita e ricerche di mercato
73200;7;73200_7_1;ricerche di mercato e indagini di mercato
73200;7;73200_7_2;servizi di marketing e ricerca di mercato
73200;7;73200_7_3;ricerche di mercato e servizi di marketing
73200;8;73200_8_1;ricerche di mercato finalizzate alla promozione delle vendite
74101;2;74101_2_1;design industriale
74101;2;74101_2_2;design mobili
74101;2;74101_2_3;disegnatore moda
74101;2;74101_2_4;industrial designer
74101;2;74101_2_5;design abbigliamento
74101;2;74101_2_6;mobili design
74101;2;74101_2_7;oggetti design
74101;2;74101_2_8;design calzature
74101;2;74101_2_9;designer moda
74101;2;74101_2_10;design tecnico
74101;2;74101_2_11;articoli design
74101;2;74101_2_12;moda design
74101;2;74101_2_13;design oggetto
74101;3;74101_3_1;designer della moda
74101;3;74101_3_2;design di mobili
74101;3;74101_3_3;design della moda
74101;3;74101_3_4;figurinista di moda
74101;3;74101_3_5;docente design moda
74101;3;74101_3_6;mobili di design
74101;3;74101_3_7;studio design moda
74101;3;74101_3_8;oggetti di design
74101;3;74101_3_9;disegnatore di moda
74101;3;74101_3_10;design tessile moda
74101;3;74101_3_11;art moda design
74101;3;74101_3_12;progettazione prodotti design
74101;3;74101_3_13;consulenza design moda
74101;3;74101_3_14;design prodotto industriale
74101;3;74101_3_15;design fashion moda
74101;3;74101_3_16;design moda gioielli
74101;3;74101_3_17;articoli di design
74101;3;74101_3_18;consulenza moda design
74101;3;74101_3_19;consulenza stilistica moda
74101;3;74101_3_20;design capi abbigliamento
74101;3;74101_3_21;moda e design
74101;3;74101_3_22;studio design interni
74101;3;74101_3_23;commercio abbigliamento design
74101;3;74101_3_24;modellista di moda
74101;4;74101_4_1;design moda design industriale
74101;4;74101_4_2;design moda e grafica
74101;4;74101_4_3;design di moda l
74101;4;74101_4_4;design e vendita abbigliamento
74101;4;74101_4_5;design mobili e cimmercializzazione
74101;4;74101_4_6;stilista designer accessori moda
74101;4;74101_4_7;design e sviluppo calzatura
74101;4;74101_4_8;design mobili e arredi
74101;4;74101_4_9;design di moda catania
74101;4;74101_4_10;design oggetti e calzature
74101;4;74101_4_11;design del prodotto industriale
74101;4;74101_4_12;design industriale e moda
74101;4;74101_4_13;studio progettazione industrial design
74101;4;74101_4_14;vendita di mobili design
74101;4;74101_4_15;consulenza design e moda
74101;4;74101_4_16;progettazione industrializzazione prodotto design
74101;4;74101_4_17;studio di design industriale
74101;4;74101_4_18;design tessile e moda
74101;4;74101_4_19;studio di design moda
74101;5;74101_5_1;societa di servizi design industriale
74101;5;74101_5_2;design di moda fashion design
74101;5;74101_5_3;consulente di moda e design
74101;5;74101_5_4;interior design vendita di mobili
74101;5;74101_5_5;attivita di desing di moda
74101;5;74101_5_6;servizi settore moda e design
74101;5;74101_5_7;progettazione di moda fashion design
74101;5;74101_5_8;consulenza moda e interior design
74101;5;74101_5_9;servizio consulenza design e moda
74101;6;74101_6_1;interior design e vendita di mobili
74101;6;74101_6_2;studio di design per gli interni
74101;6;74101_6_3;moda made in italy e design
74101;6;74101_6_4;design di moda e design industriale
74101;6;74101_6_5;impresa individuale di design e moda
74101;7;74101_7_1;attivitadi design di moda e design industriale
74101;7;74101_7_2;consulenza nel settore del design di moda
74101;8;74101_8_1;consulenza nel settore del design e della moda
74101;8;74101_8_2;attivitdi design di moda e di design industriale
74102;1;74102_1_1;grafiche
74102;2;74102_2_1;realizzazione grafiche
74102;2;74102_2_2;impaginazioni grafiche
74102;2;74102_2_3;grafico impaginatore
74102;2;74102_2_4;grafica servizi
74102;2;74102_2_5;disegnatore grafica
74102;2;74102_2_6;grafiche designer
74102;2;74102_2_7;grafica pubblicititaria
74102;2;74102_2_8;web grafica
74102;2;74102_2_9;grafico web
74102;2;74102_2_10;configuratore grafico
74102;2;74102_2_11;progegttazione grafica
74102;2;74102_2_12;grafica efotografia
74102;2;74102_2_13;progettista multimediale
74102;2;74102_2_14;grafici impaginatori
74102;2;74102_2_15;realizzazione grafica
74102;2;74102_2_16;consulenze grafiche
74102;2;74102_2_17;progettista grafica
74102;2;74102_2_18;servizi grafica
74102;2;74102_2_19;comunicazioni grafiche
74102;2;74102_2_20;grafica illustrazione
74102;2;74102_2_21;renderig grafico
74102;2;74102_2_22;cartelli grafici
74102;2;74102_2_23;grafico multimediale
74102;2;74102_2_24;freelance grafica
74102;2;74102_2_25;grafico online
74102;2;74102_2_26;grafiche digitali
74102;2;74102_2_27;personalizza grafica
74102;2;74102_2_28;elaboraizoni grafiche
74102;2;74102_2_29;prodotti grafici
74102;2;74102_2_30;studio grafica
74102;2;74102_2_31;grafico freelancer
74102;2;74102_2_32;attiviteb grafica
74102;2;74102_2_33;grafica consulenza
74102;2;74102_2_34;attivitesignatori grafici
74102;2;74102_2_35;adattatore grafico
74102;2;74102_2_36;grafica comunicazioneeditoria
74102;2;74102_2_37;grafica pubblicitariawrappingadesivi
74102;2;74102_2_38;modellatore grafico
74102;2;74102_2_39;restituzioni grafiche
74102;2;74102_2_40;digitalizzazione grafica
74102;2;74102_2_41;editoria grafica
74102;2;74102_2_42;designer grafica
74102;2;74102_2_43;grafico computer
74102;2;74102_2_44;applicatore grafico
74102;2;74102_2_45;illostratore grafico
74102;2;74102_2_46;grafica commerciale
74102;2;74102_2_47;computer grafica
74102;2;74102_2_48;grafiche web
74102;2;74102_2_49;grafica computerizzata
74102;2;74102_2_50;grafico pubblic
74102;2;74102_2_51;pubblicita grafica
74102;2;74102_2_52;grafico progettista
74102;2;74102_2_53;vendita grafiche
74102;2;74102_2_54;grafico pubblicitesigner
74102;2;74102_2_55;grafico tridimiensionale
74102;2;74102_2_56;illustrazioni grafiche
74102;2;74102_2_57;sipporto grafico
74102;2;74102_2_58;grafico colorista
74102;2;74102_2_59;commercio grafica
74102;2;74102_2_60;grafica menu
74102;2;74102_2_61;vm grafica
74102;2;74102_2_62;grafica internet
74102;2;74102_2_63;grafica nutrizione
74102;2;74102_2_64;attivitipografica grafica
74102;2;74102_2_65;stmpa grafica
74102;2;74102_2_66;ambito grafico
74102;2;74102_2_67;grafica affini
74102;2;74102_2_68;grafiche odf
74102;2;74102_2_69;grafica impaginazione
74102;2;74102_2_70;atampe grafiche
74102;2;74102_2_71;grafica webmaster
74102;2;74102_2_72;venditore grafico
74102;2;74102_2_73;grafica logo
74102;3;74102_3_1;attivitei disegnatori grafici
74102;3;74102_3_2;computer grafica tridimensionale
74102;3;74102_3_3;webmaster e grafica
74102;3;74102_3_4;commercio illustrazioni grafiche
74102;3;74102_3_5;grafici siti web
74102;3;74102_3_6;grafica del prodotto
74102;3;74102_3_7;servizi grafici artigianali
74102;3;74102_3_8;disegnatore grafico pubblicitario
74102;3;74102_3_9;grafico pagine web
74102;3;74102_3_10;e laborati grafici
74102;3;74102_3_11;servizi grafici online
74102;3;74102_3_12;servizi design grafica
74102;3;74102_3_13;venditore servizi grafici
74102;3;74102_3_14;installazione grafiche pubblicitarie
74102;3;74102_3_15;stmpa e grafica
74102;3;74102_3_16;grafica stampa pubblicitaria
74102;3;74102_3_17;designer grafico illustratore
74102;3;74102_3_18;art direction grafica
74102;3;74102_3_19;commercio disegnatore grafico
74102;3;74102_3_20;design comunicazione grafica
74102;3;74102_3_21;creazione di grafiche
74102;3;74102_3_22;consulenza ambito grafico
74102;3;74102_3_23;consulenza design online
74102;3;74102_3_24;vendita grafiche online
74102;3;74102_3_25;grafica e impaginazione
74102;3;74102_3_26;progettazione grafica editoriale
74102;3;74102_3_27;consulenza grafica pubblicitaria
74102;3;74102_3_28;freelance grafico impaginatore
74102;3;74102_3_29;grafica editoriale web
74102;3;74102_3_30;grafico e comunicazione
74102;3;74102_3_31;grafico di logo
74102;3;74102_3_32;grafico pubblicitario designer
74102;3;74102_3_33;progettazione componenti grafici
74102;3;74102_3_34;fotogria e grafica
74102;3;74102_3_35;realizzazione grafiche imprese
74102;3;74102_3_36;grafico e designer
74102;3;74102_3_37;attivita di grafica
74102;3;74102_3_38;grafica ed illustrazione
74102;3;74102_3_39;grafico informatico pubblicitario
74102;3;74102_3_40;elaborazioni grafiche computerizzate
74102;3;74102_3_41;grafica al computer
74102;3;74102_3_42;grafico pubblicitario informatico
74102;3;74102_3_43;grafica siti internet
74102;3;74102_3_44;calligrafia e grafica
74102;3;74102_3_45;progettazione grafica illustratore
74102;3;74102_3_46;designer progettista grafico
74102;3;74102_3_47;sviluppo grafico web
74102;3;74102_3_48;illustratore grafico computer
74102;3;74102_3_49;grafico e pubblicitario
74102;3;74102_3_50;progettista siti web
74102;3;74102_3_51;elaborazioni grafiche digitali
74102;3;74102_3_52;grafica tre d
74102;3;74102_3_53;grafica e digitale
74102;3;74102_3_54;disegnatore grafico digitale
74102;3;74102_3_55;servizi grafica progettazione
74102;3;74102_3_56;grafica web photo
74102;3;74102_3_57;grafica on line
74102;3;74102_3_58;impaginatore grafico editoriale
74102;3;74102_3_59;grafica web copyriter
74102;3;74102_3_60;motion grafica designer
74102;3;74102_3_61;consulenza progettazione grafica
74102;3;74102_3_62;studio di grafica
74102;3;74102_3_63;dise ador grafico
74102;3;74102_3_64;grafica e siti
74102;3;74102_3_65;impaginazione e grafica
74102;3;74102_3_66;design e grafica
74102;3;74102_3_67;grafica stampa web
74102;3;74102_3_68;grafica e tattuagi
74102;3;74102_3_69;editoria grafica illustrazione
74102;3;74102_3_70;illustrazione e grafica
74102;3;74102_3_71;grafico e web
74102;3;74102_3_72;progettazione design grafico
74102;3;74102_3_73;grafica pubblicitaria illustratore
74102;3;74102_3_74;realizzazione materiale grafico
74102;3;74102_3_75;grafici ed editoria
74102;3;74102_3_76;consulenza web design
74102;3;74102_3_77;grafiche migliorini srl
74102;3;74102_3_78;grafica design cinema
74102;3;74102_3_79;grafica e branding
74102;3;74102_3_80;grafico design arte
74102;3;74102_3_81;editoria grafica web
74102;3;74102_3_82;grafici editoriali arigiano
74102;3;74102_3_83;consulente grafica pubblicitaria
74102;3;74102_3_84;sviluppo web grafica
74102;3;74102_3_85;siti web grafica
74102;3;74102_3_86;esecuzione elaborati grafici
74102;3;74102_3_87;realizzatore di grafiche
74102;3;74102_3_88;progettazione grafica packaging
74102;3;74102_3_89;studio grafico web
74102;4;74102_4_1;grafico artistica e web
74102;4;74102_4_2;disegnatore grafico story board
74102;4;74102_4_3;grafica e siti internet
74102;4;74102_4_4;grafica design e siti
74102;4;74102_4_5;progettazione e sviluppo grafico
74102;4;74102_4_6;comunicazione campagne pubblicitarie grafica
74102;4;74102_4_7;design grafico e branding
74102;4;74102_4_8;designer industriale e grafica
74102;4;74102_4_9;libero professionista computer grafica
74102;4;74102_4_10;design comunicazione e grafica
74102;4;74102_4_11;elaborazione di progetti grafici
74102;4;74102_4_12;servizi editoriali e grafici
74102;4;74102_4_13;grafica comunicazione e design
74102;4;74102_4_14;grafica di pagine web
74102;4;74102_4_15;progettazione grafica e pubblicita
74102;4;74102_4_16;siti web e grafiche
74102;4;74102_4_17;disegnatore grafico pagine web
74102;4;74102_4_18;agenti settore grafica pubblicitaria
74102;4;74102_4_19;design grafico e foto
74102;4;74102_4_20;servizi pubblicitari progettazione grafica
74102;4;74102_4_21;grafica editoria e servizi
74102;4;74102_4_22;designer progettista grafico editoriale
74102;4;74102_4_23;altre attivitei disegnatori grafici
74102;4;74102_4_24;grafica editoriale e pubblicitaria
74102;4;74102_4_25;servizi di grafica web
74102;4;74102_4_26;servizi tecnici e grafici
74102;4;74102_4_27;intermediazione servizi di grafica
74102;4;74102_4_28;consulenza in campo grafico
74102;4;74102_4_29;grafiche per siti web
74102;4;74102_4_30;progettazione e realizzazione grafica
74102;4;74102_4_31;grafica e interior design
74102;4;74102_4_32;laboratori design grafica facilitazione
74102;4;74102_4_33;agenzia di design grafico
74102;4;74102_4_34;tecnico in computer grafica
74102;4;74102_4_35;installazione di grafica pubblicitaria
74102;4;74102_4_36;webmaster e grafica social
74102;4;74102_4_37;consulenza e realizzazione grafica
74102;4;74102_4_38;grafica pubblicitaria e marketing
74102;4;74102_4_39;laboratorio di grafica pubblicitaria
74102;4;74102_4_40;produzione grafica e design
74102;4;74102_4_41;grafica e stampaservizi pubblicitari
74102;4;74102_4_42;disegnatore grafico sulle auto
74102;4;74102_4_43;servizi di grafica computerizzata
74102;4;74102_4_44;servizi di didegno grafico
74102;4;74102_4_45;attivita di servizi grafici
74102;4;74102_4_46;azienda pubblica grafica pubblicitaria
74102;4;74102_4_47;design grafico editoriale web
74102;4;74102_4_48;grafiche per il web
74102;4;74102_4_49;grafica stampa e web
74102;4;74102_4_50;realizzazione e impaginazione grafica
74102;4;74102_4_51;grafica e realizzazione loghi
74102;4;74102_4_52;grafico e web master
74102;4;74102_4_53;servizi grafici alle imprese
74102;4;74102_4_54;d modeling grafico architetura
74102;4;74102_4_55;studio e produzione grafica
74102;4;74102_4_56;grafica e consulenza web
74102;4;74102_4_57;servizi di consulenza grafica
74102;4;74102_4_58;progettazione e consulenza grafica
74102;4;74102_4_59;design grafico e copywriting
74102;4;74102_4_60;progettazione grafica capi abbigliamento
74102;4;74102_4_61;settore grafico ed editoriale
74102;5;74102_5_1;attivita disegnatori grafici pagine web
74102;5;74102_5_2;altre attivita del disegnatore grafico
74102;5;74102_5_3;disegnatorie grafico con uso ia
74102;5;74102_5_4;tecnico di computer grafica tridimensionale
74102;5;74102_5_5;grafica pubblicitaria e siti web
74102;5;74102_5_6;creazione loghi e disegni grafici
74102;5;74102_5_7;servizi di marketing e grafica
74102;5;74102_5_8;cartelli pubblicitari e stampe grafiche
74102;5;74102_5_9;elaborazione grafica e stampa digitale
74102;5;74102_5_10;creazione e sviluppo di grafiche
74102;5;74102_5_11;sviluppatore siti web e grafica
74102;5;74102_5_12;creazione grafiche per siti web
74102;5;74102_5_13;studio grafico editoriale e pubblicitario
74102;5;74102_5_14;elaborazioni grafiche nel settore pubblicitario
